type,functional_id,connectivity,comment,reconstruction,nucleus_id,soma_id,axon_id,dendrite_id,functional classifier,neurotransmitter classifier,projection classifier,neuroglancer_link,imaging_modality,date_of_tracing,tracer names,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6762 output,,"axon incomplete, dendrites incomplete",576460752706127572,576460752702914783,576460752638584906,576460752682437090,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6603720705966080,EM,2024-03-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6762 output,,"axon incomplete, dendrites incomplete",576460752656787186,576460752671273843,576460752686848676,576460752650945269,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6140065665253376,EM,2024-03-19,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,3809,6762 output,bilateral,"axon complete, dendrites complete",576460752669674090,576460752701265374,576460752705105087,576460752721769928,motion_integrator,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6341313001684992,EM,2024-03-20,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6762 output,,"axon complete, dendrites incomplete",576460752685543739,576460752686155425,576460752670721095,576460752663377689,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5433248604749824,EM,2024-08-25,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,7903,6762 output,,"axon complete, dendrites complete",576460752665378631,576460752700334172,576460752718872904,576460752679168679,slow_motion_integrator,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5131918329774080,EM,2024-08-23,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,7903,6762 output,,"axon complete, dendrites complete",576460752665378631,576460752700334172,576460752718872904,576460752679168679,slow_motion_integrator,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5131918329774080,EM,2024-08-23,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,8479,"8365 output, 6762 output",,"axon complete, dendrites complete",576460752734252921,576460752707285275,576460752734716242,576460752686861732,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5901039648636928,EM,2024-07-11,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6762 output,,"axon incomplete, dendrites incomplete",576460752732351097,576460752705686618,576460752650945013,576460752693135315,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6286597098045440,EM,2024-03-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,7903,6762 output,,"axon complete, dendrites complete",576460752665378631,576460752700334172,576460752718872904,576460752679168679,slow_motion_integrator,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5131918329774080,EM,2024-08-23,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,7903,6762 output,,"axon complete, dendrites complete",576460752665378631,576460752700334172,576460752718872904,576460752679168679,slow_motion_integrator,excitatory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5131918329774080,EM,2024-08-23,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9424,"6762 output, 9414 output",contralateral output,"axon incomplete, dendrites complete",576460752728079423,576460752634020086,576460752649128755,576460752782659884,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5728453237145600,EM,2024-09-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6762 input,,,576460752708515886,576460752741436959,576460752660352740,576460752640082565,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5642303383273472,EM,2024-03-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,"2939 input, 6762 input",axon exits the volume rostrally,"axon complete, dendrites incomplete",0,0,576460752733860548,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4861309449404416,EM,2024-04-03,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,"2939 input, 6762 input",axon exits the volume rostrally,,0,0,576460752743131925,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6095099457961984,EM,2024-07-24,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6762 input,,"axon complete, dendrites incomplete",576460752747569327,576460752718874952,576460752712640448,576460752792967822,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6112404992688128,EM,2024-12-10,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,6762 input,,"axon complete, dendrites incomplete",576460752415537102,576460752671303283,576460752693168595,576460752671303283,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6251945057583104,EM,2024-12-10,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,"2939 input, 6762 input",axon exits the volume rostrally,"axon complete, dendrites incomplete",0,0,576460752733860548,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4861309449404416,EM,2024-04-03,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9978 input,axon exits the volume caudally,,0,0,576460752669044683,0,,unknown,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4800913703174144,EM,2024-05-13,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,1234,6927 output,"bilateral, axon exits the volume rostrally and caudally","axon complete, dendrites complete",576460752649130547,576460752693155283,576460752640095877,576460752642746383,motion_onset,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5400925888839680,EM,2024-08-26,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,6927 input,axon exits the volume rostrally,,0,0,576460752656788722,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5395645626056704,EM,2024-03-27,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,6927 input,axon exits the volume rostrally,,0,0,576460752683840101,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5395645626056704,EM,2024-09-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,1928 input,axon exits the volume rostrally,,0,0,576460752686127265,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4866273290747904,EM,2024-03-27,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,6866,"4548 output, 1928 input",,"axon complete, dendrites complete",576460752677686336,576460752640942801,576460752640093829,576460752580805247,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5749742194655232,EM,2024-08-23,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,1928 input,axon exits the volume rostrally,,0,0,576460752686127265,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4866273290747904,EM,2024-03-27,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,1928 input,axon exits the volume rostrally,,0,0,576460752694805110,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5351318141009920,EM,2024-03-27,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,6866,"4548 output, 1928 input",,"axon complete, dendrites complete",576460752677686336,576460752640942801,576460752640093829,576460752580805247,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5749742194655232,EM,2024-08-23,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,3503,"9978 output, 1928 input",axon exits the volume rostrally,"axon complete, dendrites complete",576460752723528109,576460752671272563,576460752709021048,576460752718032416,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6381792618610688,EM,2024-07-11,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"4548 input, 1308 output",bilateral,"axon complete, dendrites incomplete",576460752677774474,576460752804227296,576460752735901313,576460752714461109,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4596570201784320,EM,2024-07-24,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,7529,1308 output,,"axon complete, dendrites incomplete",576460752708450862,576460752690472030,576460752698551569,576460752580830079,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5129228640059392,EM,2024-09-12,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,6747,1308 output,,"axon complete, dendrites incomplete",576460752748991373,576460752658937469,576460752659402290,576460752750193197,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5699297233338368,EM,2024-09-08,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,8365,"5164 output, 1308 output",,"axon complete, dendrites incomplete",576460752680445826,576460752631397862,576460752679896576,576460752720353337,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4570729967255552,EM,2024-07-10,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4780,1308 output,,"axon complete, dendrites incomplete",576460752703508285,576460752638610250,576460752729396167,576460752642198320,motion_onset,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4891549847519232,EM,2024-09-07,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,6747,1308 output,,"axon complete, dendrites incomplete",576460752748991373,576460752658937469,576460752659402290,576460752750193197,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5699297233338368,EM,2024-09-08,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,11692,1308 output,,"axon complete, dendrites incomplete",576460752705962840,576460752707993498,576460752758862996,576460752701059251,motion_onset,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5185946434666496,EM,2024-09-08,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,1308 output,two dendrites,"axon complete, dendrites incomplete",576460752680004327,576460752787529771,576460752678687850,576460752650960117,,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6006970369703936,EM,2024-09-10,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9214,1308 output,,"axon complete, dendrites incomplete",576460752676532990,576460752610794968,576460752744024482,576460752718198105,motion_onset,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6590363360821248,EM,2024-09-11,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9933,1308 output,,"axon complete, dendrites incomplete",576460752685250211,576460752654563631,576460752671303539,576460752693168851,"noisy, little modulation",inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5402131466027008,EM,2024-09-11,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752789011603,576460752686131873,576460752711986807,576460752804213984,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5657209033719808,EM,2024-04-22,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752702641204,576460752654549551,576460752651214167,576460752714429341,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4734400329678848,EM,2024-04-26,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752671285639,576460752608941711,576460752664570394,576460752686968645,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5213230398963712,EM,2024-04-26,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752610682677,576460752706424893,576460752657865588,576460752747556271,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5138612922351616,EM,2024-04-27,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,axon truncted at midline,"axon complete, dendrites incomplete",576460752330776649,576460752669123043,576460752678666346,576460752659310512,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5624101328650240,EM,2024-04-28,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 ouput, 9414 output, 6404 output",,"axon complete, dendrites incomplete",576460752307754417,576460752730712099,576460752718175065,576460752688634871,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6571091356024832,EM,2024-04-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,3980,"9276 output, 5164 output",,"axon complete, dendrites incomplete",576460752619742263,576460752707145126,576460752663375129,576460752737178264,motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6056328936030208,EM,2024-04-22,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752651541215,576460752651219799,576460752686962501,576460752651220055,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4954464189415424,EM,2024-06-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752685678166,576460752658920573,576460752704115541,576460752662314106,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5028552878587904,EM,2024-07-02,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752658326542,576460752672512011,576460752642565569,576460752580835199,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5439593378742272,EM,2024-04-28,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9958,9276 output,,"axon complete, dendrites complete",576460752692925619,576460752683412422,576460752687027107,576460752744822825,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5307599420391424,EM,2024-04-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,9958,9276 output,,"axon complete, dendrites complete",576460752692925619,576460752683412422,576460752687027107,576460752744822825,slow_motion_integrator,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5307599420391424,EM,2024-04-04,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 input, 9276 output",,"axon complete, dendrites incomplete",576460752308941605,576460752610681397,576460752642202672,576460752686136481,,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4538142980833280,EM,2024-04-22,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752616132567,576460752672507659,576460752672508427,576460752707151014,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6597437621796864,EM,2024-04-28,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752677927306,576460752678664554,576460752743113749,576460752711051881,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5694473562488832,EM,2024-04-27,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752658326542,576460752672512011,576460752642565569,576460752580835199,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5439593378742272,EM,2024-04-28,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752663151851,576460752642736143,576460752599101073,576460752686963781,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6146477766213632,EM,2024-04-26,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 ouput,,"axon incomplete, dendrites incomplete",576460752653085234,576460752721776840,576460752705108159,576460752657860980,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4932772185505792,EM,2024-04-16,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752729891924,576460752713525604,576460752760712328,576460752694507883,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5514787602563072,EM,2024-04-22,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,crosses back to the ipsilateral side,"axon complete, dendrites incomplete",576460752710312114,576460752787526187,576460752718190169,576460752729945172,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4651442264604672,EM,2024-06-03,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752651541215,576460752651219799,576460752686962501,576460752651220055,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4954464189415424,EM,2024-06-03,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752728175444,576460752783849116,576460752696688089,576460752727846782,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6680788243316736,EM,2024-07-02,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752634468945,576460752612015430,576460752686962245,576460752612015686,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4880469717942272,EM,2024-06-04,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752663151851,576460752642736143,576460752599101073,576460752686963781,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6146477766213632,EM,2024-06-04,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752634468945,576460752612015430,576460752686962245,576460752612015686,,inhibitory,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4880469717942272,EM,2024-06-04,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 output,,"axon complete, dendrites incomplete",576460752649503674,576460752750279824,576460752750279568,576460752760715400,,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5703478179528704,EM,2024-04-26,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,9276 input,,"axon complete, dendrites incomplete",576460752718028345,576460752636412630,576460752733874884,576460752635709900,,unknown,contralateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5252528675487744,EM,2024-05-05,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,785,9276 input,,"axon complete, dendrites complete",576460752696684505,576460752638563432,576460752580791679,576460752706163924,motion_integrator,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5281151280218112,EM,2024-05-09,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9276 input,axon exits the volume caudally,,0,0,576460752580792447,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5817752679874560,EM,2024-05-10,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9276 input,axon exits the volume rostrally,,0,0,576460752656228557,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6165272039784448,EM,2024-05-09,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
axon,not functionally imaged,9276 input,axon exits the volume rostrally,,0,0,576460752656228557,0,,unknown,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/6165272039784448,EM,2024-05-09,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 input, 9141 input",,"axon complete, dendrites incomplete",576460752754182792,576460752580792703,576460752670726983,576460752681415924,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4539398185025536,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,5442,"9276 input, 8348 input, 5164 input , 9414 input",,"axon complete, dendrites complete",576460752715492414,576460752737165976,576460752629406048,576460752686979653,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4618481820499968,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,785,9276 input,,"axon complete, dendrites complete",576460752696684505,576460752638563432,576460752580791679,576460752706163924,motion_integrator,inhibitory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/5281151280218112,EM,2024-05-09,Jay Hareshbhai Savaliya,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,4548,"5164 input, 9276 input",,"axon complete, dendrites complete",576460752631366630,576460752760708488,576460752636422102,576460752727635164,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4709348845551616,EM,2024-08-03,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 input, 9141 input",,"axon complete, dendrites incomplete",576460752754182792,576460752580792703,576460752670726983,576460752681415924,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4539398185025536,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,not functionally imaged,"9276 input, 9141 input",,"axon complete, dendrites incomplete",576460752754182792,576460752580792703,576460752670726983,576460752681415924,,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4539398185025536,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cell,5442,"9276 input, 8348 input, 5164 input , 9414 input",,"axon complete, dendrites complete",576460752715492414,576460752737165976,576460752629406048,576460752686979653,motion_integrator,excitatory,ipsilateral,https://spelunker.cave-explorer.org/#!middleauth+https://global.daf-apis.com/nglstate/api/v1/4618481820499968,EM,2024-11-28,Jonathan Boulanger-Weill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
